,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Unnamed: 66
76,Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.51758200278962,3.60610214585952,6.3587719682761,4.87728073334799,-2.70026695887812,0.0,13.3518283214042,7.9162215587623,2.5964105127113997,12.702711127905099,6.8889866648806795,7.4852766733902,11.612868505689,2.60114990977489,0.5302111891242159,2.73616324743023,5.9040118422699805,1.8634014508879502,12.2248197696705,-1.6034569351729098,6.329990548913679,-5.978486200321,-3.96012301023997,8.39302447235686,-4.61347486814645,7.74990796703278,-6.6150199951142,0.955754872815163,7.4386324348911605,5.80000271982991,-2.7000037291637002,6.100001909876781,2.1300324213827397,5.09999960852174,2.4999985384687204,4.80000043020962,-2.1999993686925,1.30000045153811,8.799998719272391,-1.69999841605511,2.00000014675206,3.19999911373267,0.9999993447572991,5.299999704609349,0.700000402432437,1.8524838719948602,-0.850654310045826,1.03279422025967,-1.3860377076358101,2.95467242212241,2.70514302901049,1.41131438177968,4.73421948956532,5.603514887453099,4.50119939222793,2.44565200769968,5.35336493706966,3.81235097047221,-0.581946371012094,-17.000235019774102,-5.111607393212849,
77,France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.9801118491384,6.843469985235861,6.233679952091791,6.65209950760072,4.86150769580638,5.251837045660861,4.92114891528463,4.491308885790059,7.109475344852361,6.10867981285152,5.31671589688149,4.511374018617389,6.344580674697889,4.30091914308284,-0.9598847462230959,4.35675890276836,3.46431200428788,3.97854372235838,3.5499891566924195,1.5787452599058402,1.06901983853727,2.50539661637579,1.2408648621155902,1.51372160344316,1.62278136715794,2.33727634979969,2.56190033450119,4.74314219356484,4.34386106267613,2.92393508123074,1.0481758470443499,1.59934267687127,-0.6286663519054371,2.35834218111899,2.10669525325974,1.41299367250002,2.3362965293794398,3.58865942535427,3.42137379882455,3.92366922704063,1.9837214186329197,1.1355314821460099,0.8231607566841179,2.82975292869891,1.66321998030079,2.44932360111885,2.42473624337305,0.254945960124005,-2.8733138284963102,1.94943762312663,2.1927006326665404,0.31313475107717204,0.576326674771792,0.9561830523715571,1.1129123405747,1.0954644037204802,2.29141999417021,1.86506607081999,1.84297181445896,-7.78458649167871,6.81658913649873,
78,Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,"Micronesia, Fed. Sts.",FSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1997600479904098,2.54890337877889,3.52601156069363,3.74092685650476,7.4273412271259405,4.00801603206413,8.14065510597301,-0.534521158129181,7.01446484549932,-3.1823715189738397,-6.0609374365163,2.8505158599975,1.37443838961255,4.83390378617111,2.16760244050491,0.546997672499344,1.57211506743108,-3.0801530474747403,2.0418671639554398,-0.0810552934164832,-1.83618529402398,-2.4084925866622204,1.09309924105246,2.25938995585932,3.1885747547392795,-1.8668197547554402,-3.67976779073483,-2.30577574529325,4.621884004049389,0.9001804165169319,2.68218594445551,0.211653600126766,1.17479922829746,-1.76541515225117,-3.1881871974007203,
80,Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,14.766843186833198,7.44921159688671,6.09243528403599,4.554453634403861,8.33333566041171,4.50800456670004,4.11515285426293,2.50880088058756,8.082910433817151,8.679342175560711,10.2587309116899,11.336970683066198,10.1824336186273,39.4870951788448,19.1901149100017,35.6253379697775,-12.582091168196001,-24.0492060700073,0.47440527972284496,2.55293715765217,5.095329278957861,-3.0975203978053396,5.60824067925303,7.50890230839578,-2.33294933269416,-0.803597733902933,-17.146042214897598,12.845353248086697,8.54530998982545,5.19223727652398,6.11250348301178,-3.09014565154393,3.94655500790242,3.71275484108966,4.9738477633510305,3.62504902027987,5.73836739483843,3.47783358718901,-8.93262280230105,-1.88296639760897,2.13523342197423,-0.249033168543434,2.2473300115045,0.689543058464849,2.67620333310926,-2.8065783556905197,6.008108024876679,-3.30843064878751,0.130331119816617,7.089887314551259,7.09175334258654,5.25107691750407,5.63869900338696,4.31496444107469,3.8788993950789,2.09144220829562,0.47264203091114604,0.8379165808215701,3.9208087945283103,-1.8377610635094,1.462286510102,
81,United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.67711894345372,1.1029096492186998,4.8743839976478,5.533659386023491,2.14217654354569,1.5731004140522302,2.78647464167507,5.441083437661151,1.92409683469894,6.84091365118734,3.5047174413017403,4.32166756377519,6.52384852675067,-2.4844040663604705,-1.4736495003407801,2.9102662406104396,2.45775049323017,4.204260510988161,3.7490165398636206,-2.03136774954447,-0.787743858570721,1.9948912132198302,4.22185635583932,2.2691052210610496,4.14741498933056,3.15034051382104,5.39273832297438,5.73241369750728,2.57760268814434,0.7337555030772192,-1.10312156108647,0.40108198437822296,2.4898309651207002,3.84600922514838,2.5316699644224903,1.90780710105234,4.36658107426521,3.1572873386309905,3.0140704762541004,4.09265347753652,2.15742817784832,1.77076529877269,3.12305331258689,2.34497148161661,2.66833765676094,2.1604053205911202,2.5634604605010898,-0.15434431470650598,-4.51048560011785,2.43007289502704,1.06761091403658,1.44845675688505,1.8198633746836799,3.1997026261480097,2.393103183986,2.16520621052183,2.44357046987986,1.70502102232903,1.6043086478739899,-11.0308584551979,7.52491037367686,
82,Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.53563129353168,6.24999954222677,4.4563348133172305,4.77814972289281,12.052116246489598,2.47093612700371,2.83687380799103,6.482761547015259,8.80829340961074,7.38094530090567,6.0975642334440305,6.896550159124629,7.429127694022401,7.37034606939942,4.5762662764004505,5.267423655557,2.00153854169085,4.30188684469159,5.42692296863461,4.94165542013263,-8.17527589131865,1.28204284638116,5.5555580797822595,-7.195201894902719,-14.788225900517599,-21.100000727839802,-44.89999945653279,-29.3000019726578,-10.3999939717277,2.5999967243372204,11.2000020075437,10.519041221783699,3.1049027177783297,2.86925704427721,1.8383410661422102,4.80545327255501,5.47383680119593,11.058723193664598,5.7944963456985095,9.58957406160836,9.419770647597359,12.5789534308973,2.4185716590417203,-3.65051363069394,6.249487767871869,7.3999998671419,6.3690083063386,3.6213053519627594,4.43192482309078,3.0222073801970297,2.9064387800206397,4.842603224965861,4.842919885066269,4.982350475111059,-6.7604398170551905,10.4655372923886,
83,Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.42967401462874,4.10915860625774,4.40597419943647,2.2093275018463903,1.36899886970954,-4.258290369720069,3.0753640500780897,0.368860328659636,6.00617496624768,9.72347258708628,5.216124557060599,-2.48765540214929,2.8845841948016,6.85251683220585,-12.431629021459699,-3.53018280627536,2.27410724169957,8.475935602321709,-2.5149414195930095,0.47169594317210795,-3.5030669469670497,-6.923650410553889,-4.56373750458945,8.64756945671597,5.09161727201138,5.199160679748769,4.79489887940781,5.62816876359457,5.08587270013842,3.3288178832165296,5.281826398344291,3.87941908037517,4.8500005537941195,3.29999973947747,4.1124189716286095,4.602461155646269,4.19635744019571,4.700390784279111,4.39999682545296,3.70000008164408,4.00000012807919,4.499999559003309,5.200000133101001,5.59999999077445,5.90000381855107,6.39991260618034,4.34681910440079,9.14979893831817,4.844487051750759,7.89971194051621,14.047123580314901,9.2927894063005,7.312525016781451,2.85624016330883,2.12075933817334,3.37346574966936,8.12889488100956,6.200077681272839,6.507774793915201,0.5139416483206529,5.356477896995781,
84,Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29993884280005,6.308116701975241,4.0034760101484,4.3240627548313,2.61342300358906,3.27094730060409,5.04414454179229,3.9700991059549398,4.60767320207577,4.46157508525079,5.1816034586230595,3.64412124246908,3.81200403459002,2.50306056156042,3.6583464707044397,5.16460946559741,1.2486012601965901,2.3401173125667203,2.99727256153359,1.18960211724379,6.81747111252537,4.13301615879924,-1.12264204848687,4.81336016967553,5.612111774309749,5.91528626133322,3.94568708624053,3.69655311664086,3.82591056949435,10.82062719659,10.300005342735501,6.358491927367151,5.61691446889876,4.9202663724335,3.8999999999057597,
